Time,Joystick Value,Lateral Error,PID Correction,X Position,Y Position,Theta
4.29999999999999,0,-18.281796424364188,-20.097669158946914,427.3707563354623,456.6532801739184,-0.9840661871238325
4.316666666666657,0,-18.403300237632266,-20.134397182726154,427.6969924194969,456.1625743152862,-0.9958513001436083
4.333333333333323,0,-18.51403935371974,-20.16030924523354,428.017422958372,455.66805789293153,-1.0076364131633841
4.34999999999999,0,-18.61399839237174,-20.175393538897403,428.3320034483612,455.169799588896,-1.0194215261831598
4.3666666666666565,0,-18.703163470549214,-20.17963975998994,428.64069019823546,454.66786860492084,-1.0312066392029355
4.383333333333323,0,-18.781522204356747,-20.17303911005041,428.94344033533133,454.16233465283585,-1.0429917522227112
4.39999999999999,0,-18.849063710762948,-20.155584297114583,429.2402118115053,453.6532679448773,-1.054776865242487
4.416666666666656,0,-18.905778609111508,-20.127269536718895,429.53096340897383,453.1407391839363,-1.0665619782622626
4.433333333333323,0,-18.95165902242445,-20.088090552712348,429.81565474603804,452.6248195537391,-1.0783470912820383
4.4499999999999895,0,-18.98669857849586,-20.03804457784354,430.09424628269204,452.10558070896053,-1.090132204301814
4.466666666666656,0,-19.010892410777103,-19.977130354149935,430.3666993261147,451.58309476527216,-1.1019173173215897
4.483333333333323,0,-19.024237159052518,-19.905348133128467,430.63297603604354,451.05743428932624,-1.1137024303413654
4.499999999999989,0,-19.026730969906282,-19.82269967570429,430.89303943003017,450.5286722886772,-1.125487543361141
4.516666666666656,0,-19.018373496979905,-19.729188251985537,431.14685338857686,449.9968822016419,-1.1372726563809168
4.533333333333323,0,-18.99916590101992,-19.624818640803955,431.3943826601529,449.46213788709963,-1.1490577694006925
4.549999999999989,0,-18.96911084971731,-19.509597129061834,431.63559286609075,448.9245136142346,-1.1608428824204682
4.566666666666656,0,-18.92821251733625,-19.383531510844985,431.8704505053606,448.3840840522205,-1.1726279954402439
4.583333333333322,0,-18.876476584135105,-19.246631086355183,432.0989229592235,447.8409242598498,-1.1844131084600196
4.599999999999989,0,-18.813910235576884,-19.0989066606046,432.3209784957614,447.29510967510964,-1.1961982214797953
4.616666666666656,0,-18.740522161331683,-18.940370541925716,432.53658627428445,446.7467161047037,-1.207983334499571
4.633333333333322,0,-18.656322554069504,-18.77103654025463,432.74571634961455,446.19581971352414,-1.2197684475193467
4.649999999999989,0,-18.561323108045087,-18.590919965220767,432.948339676244,445.64249701407306,-1.2315535605391223
4.666666666666655,0,-18.455537017473034,-18.40003762400888,433.1444281123699,445.0868248558359,-1.243338673558898
4.683333333333322,0,-18.338978974695976,-18.198407819038476,433.3339544238024,444.5288804146081,-1.2551237865786737
4.699999999999989,0,-18.21166516814361,-17.9860503454113,433.5168922877474,443.96874118177624,-1.2669088995984494
4.716666666666655,0,-18.07361328008443,-17.762986488166774,433.69321629646225,443.40648495355555,-1.2786940126182251
4.733333333333322,0,-17.9248424841698,-17.52923901932401,433.86290196078477,442.842189820185,-1.2904791256380008
4.7499999999999885,0,-17.765373442771136,-17.284832194721368,434.0259257135343,442.27593415508164,-1.3022642386577765
4.766666666666655,0,-17.59522830410998,-17.02979175064442,434.1822649127851,441.7077966039553,-1.3140493516775522
4.783333333333322,0,-17.414430699182162,-16.764144900255822,434.3318978450108,441.13785607388587,-1.325834464697328
4.799999999999988,0,-17.22300573847565,-16.487920329812315,434.4748037281002,440.56619172236424,-1.3376195777171036
4.816666666666655,0,-17.020980008482525,-16.2011481946762,434.6109627142437,439.992882946298,-1.3494046907368793
4.8333333333333215,0,-16.808381568007405,-15.90386011514194,434.74035589268993,439.4180093709844,-1.361189803756655
4.849999999999988,0,-16.585239944269745,-15.596089172028153,434.86296529237205,438.84165083905157,-1.3729749167764307
4.866666666666655,0,-16.351586128802865,-15.277869902089568,434.9787738844039,438.263887399369,-1.3847600297962064
4.883333333333321,0,-16.107452573150056,-14.949238293224992,435.087765584445,437.6847992959302,-1.396545142815982
4.899999999999988,0,-15.852873184357236,-14.610231779472425,435.18992525493434,437.1044669567075,-1.4083302558357578
4.9166666666666545,0,-15.58788332026353,-14.260889235810469,435.2852387071931,436.52297098248175,-1.4201153688555335
4.933333333333321,0,-15.31251978459079,-13.901250972763613,435.373692703395,435.940392135648,-1.4319004818753092
4.949999999999988,0,-15.026820821831848,-13.531358730798942,435.45527495840497,435.35681132899845,-1.4436855948950849
4.966666666666654,0,-14.730826111938882,-13.151255674531292,435.5299741414854,434.77230961448487,-1.4554707079148606
4.983333333333321,0,-14.42457676481257,-12.760986386729684,435.59777987786987,434.18696817196127,-1.4672558209346362
4.999999999999988,0,-14.108115314592169,-12.360596862120602,435.6586827502039,433.60086829790936,-1.479040933954412
5.016666666666654,0,-13.781485713748054,-11.950134501002593,435.71267429985323,433.0140913941472,-1.4908260469741876
5.033333333333321,0,-13.444733326977541,-11.52964810266563,435.75974702807827,432.4267189565238,-1.5026111599939633
5.049999999999987,0,-13.097904924904128,-11.09918785860928,435.7998943970757,431.83883256360014,-1.514396273013739
5.066666666666654,0,-12.741048677581773,-10.658805345574667,435.8331108308867,431.2505138653191,-1.5261813860335147
5.083333333333321,0,-12.374214147804423,-10.208553518377169,435.859391716171,430.66184457166526,-1.5379664990532904
5.099999999999987,0,-11.997452284222561,-9.748486702556212,435.8787334028479,430.0729064413165,-1.549751612073066
5.116666666666654,0,-11.610815414267336,-9.278660586830966,435.89113320460314,429.4837812702886,-1.5615367250928418
5.13333333333332,0,-11.214357236882336,-8.799132215357012,435.896589399262,428.89455088057497,-1.5733218381126175
5.149999999999987,0,-10.808132815066188,-8.30995997981691,435.89510122902834,428.30529710878255,-1.5851069511323932
5.166666666666654,0,-10.392198568224217,-7.811203611295264,435.88666890059017,427.7161017947658,-1.5968920641521689
5.18333333333332,0,-9.966612264333435,-7.302924172000231,435.8712935850906,427.12704677026,-1.6086771771719446
5.199999999999987,0,-9.531433011918466,-6.785184046764986,435.84897741796544,426.53821384751615,-1.6204622901917203
5.2166666666666535,0,-9.086721251842619,-6.258046934396546,435.8197234986465,425.94968480793807,-1.632247403211496
5.23333333333332,0,-8.632538748913248,-5.721577838822268,435.7835358901311,425.3615413907241,-1.6440325162312717
5.249999999999987,0,-8.168948583303518,-5.175843060064387,435.7404196184177,424.7738652815145,-1.6558176292510474
5.266666666666653,0,-7.696015141791122,-4.620910185028193,435.69038067180816,424.1867381010464,-1.667602742270823
5.28333333333332,0,-7.213804108815964,-4.056848078119332,435.6334260000757,423.6002413938177,-1.6793878552905988
5.2999999999999865,0,-6.7223824573575826,-3.483726871679366,435.5695635134999,423.0144566167617,-1.6911729683103744
5.316666666666653,0,-6.2218184396330685,-2.90161795623961,435.4988020817678,422.4294651279335,-1.7029580813301501
5.33333333333332,0,-5.712181577618139,-2.3105939706143133,435.42115153274233,421.84534817521063,-1.7147431943499258
5.349999999999986,0,-5.193542653390921,-1.7107287918025085,435.3366226510972,421.26218688500865,-1.7265283073697015
5.366666666666653,0,-4.665973699301674,-1.1020975247370872,435.24522717681884,420.6800622510138,-1.7383134203894772
5.3833333333333195,0,-4.129547987968124,-0.4847764918462021,435.14697780357636,420.09905512293386,-1.750098533409253
5.399999999999986,0,-3.584340022099127,0.14115677754098677,435.041888176958,419.5192461952694,-1.7618836464290286
5.416666666666653,0,-3.0304255241467217,0.7756235579699675,434.92870625002763,418.9341682669907,-1.7735338500959503
5.433333333333319,0,-2.4717833012976484,1.377180156525756,434.8055782837635,418.33518507091355,-1.784856448369939
5.449999999999986,0,-1.914089618967921,1.9238537602507946,434.67075298726576,417.7149870279497,-1.7956568367217076
5.466666666666653,0,-1.3632938563172274,2.4070662001264473,434.5228157343907,417.06820622639805,-1.8057411534243988
5.483333333333319,0,-0.8257329768460409,2.81674646809752,434.3608866992683,416.3917130635526,-1.8149189621531119
5.499999999999986,0,-0.3082045797957562,3.1416548293273503,434.18479517773386,415.68477560517425,-1.8230103316399109
5.516666666666652,0,0,0,433.9951930557187,414.94903275259514,-1.8298565841812806
5.533333333333319,0,0,0,433.8001888804525,414.21321110969967,-1.8366384519452468
5.549999999999986,0,0,0,433.5998274011874,413.47736420121737,-1.8433564590708218
5.566666666666652,0,0,0,433.3941536735637,412.74154410246575,-1.8500111279426128
5.583333333333319,0,0,0,433.18321302670233,412.0058014616767,-1.8566029791081318
5.599999999999985,0,0,0,432.96705103150487,411.270185522469,-1.8631325311987492
